date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,year,month,month_name,day,season,aqi_category
2025-05-19,43.09166666666667,38.65833333333333,564.25,9.545833333333333,3.4875000000000003,52.625,0.4270833333333333,5.708333333333333,1.3125,108.25,70.95833333333333,2025,5,May,Monday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-05-20,36.6,33.1875,422.9166666666667,9.270833333333334,2.9458333333333333,39.583333333333336,0.2870833333333333,5.25,0.5520833333333334,88.5,64.08333333333333,2025,5,May,Tuesday,Rainy / Wet,Moderate
2025-05-21,43.525,41.97916666666666,583.7916666666666,11.9625,3.7083333333333335,40.708333333333336,0.29,0.4583333333333333,1.9708333333333328,121.79166666666669,75.29166666666667,2025,5,May,Wednesday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-05-22,47.12916666666666,42.641666666666666,504.0833333333333,10.1125,3.3708333333333336,50.125,0.4183333333333333,5.208333333333333,1.3270833333333332,121.625,75.375,2025,5,May,Thursday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-05-23,27.42083333333333,21.891666666666666,333.0416666666667,6.1625000000000005,1.9,44.66666666666666,0.4683333333333333,7.458333333333333,1.2208333333333334,85.25,59.66666666666666,2025,5,May,Friday,Rainy / Wet,Moderate
2025-05-24,35.625,25.141666666666666,398.4583333333333,7.533333333333334,2.3208333333333333,44.25,0.4466666666666667,17.166666666666668,1.0645833333333334,70.5,46.625,2025,5,May,Saturday,Rainy / Wet,Moderate
2025-05-25,35.266666666666666,29.475,468.4583333333333,8.591666666666667,2.825,47.625,0.4858333333333333,8.458333333333334,1.65625,85.70833333333333,63.083333333333336,2025,5,May,Sunday,Rainy / Wet,Moderate
2025-05-26,36.5375,30.95833333333333,316.9583333333333,9.291666666666666,2.9333333333333336,42.458333333333336,0.4816666666666667,6.708333333333333,1.6020833333333335,97.45833333333331,67.45833333333333,2025,5,May,Monday,Rainy / Wet,Moderate
2025-05-27,44.4,37.69583333333333,396.375,9.208333333333334,3.016666666666667,45.91666666666666,0.46375,8.916666666666666,1.4458333333333335,95.25,66.625,2025,5,May,Tuesday,Rainy / Wet,Moderate
2025-05-28,35.625,30.883333333333336,557.5833333333334,8.445833333333333,2.7916666666666665,47.875,0.3579166666666666,6.625,1.3083333333333331,95.41666666666669,66.625,2025,5,May,Wednesday,Rainy / Wet,Moderate
2025-05-29,28.6875,26.09583333333333,448.0833333333333,8.450000000000001,2.470833333333333,42.333333333333336,0.33125,2.7916666666666665,0.8562500000000001,79.5,59.0,2025,5,May,Thursday,Rainy / Wet,Moderate
2025-05-30,35.35,33.295833333333334,531.625,8.554166666666667,3.404166666666667,60.958333333333336,0.3904166666666666,2.4166666666666665,1.8645833333333333,95.70833333333331,66.70833333333333,2025,5,May,Friday,Rainy / Wet,Moderate
2025-05-31,24.65416666666667,20.9375,391.6666666666667,7.025,2.2,45.208333333333336,0.4145833333333333,4.833333333333333,1.414583333333333,75.5,52.125,2025,5,May,Saturday,Rainy / Wet,Moderate
2025-06-01,31.079166666666666,27.104166666666668,312.0833333333333,9.145833333333334,2.7291666666666665,40.66666666666666,0.4179166666666666,5.708333333333333,1.0791666666666666,77.83333333333333,57.91666666666666,2025,6,June,Sunday,Rainy / Wet,Moderate
2025-06-02,33.84166666666667,30.229166666666668,433.2916666666667,8.549999999999999,2.9,50.29166666666666,0.40875,4.833333333333333,1.5604166666666666,90.5,64.83333333333333,2025,6,June,Monday,Rainy / Wet,Moderate
2025-06-03,30.3125,27.979166666666668,401.7916666666667,8.7875,2.6416666666666666,45.375,0.4633333333333333,2.75,0.6041666666666666,72.08333333333333,47.79166666666666,2025,6,June,Tuesday,Rainy / Wet,Moderate
2025-06-04,38.6625,37.29583333333333,599.4583333333334,10.604166666666666,4.0375000000000005,56.91666666666666,0.4520833333333333,1.2916666666666667,1.5333333333333332,98.20833333333331,67.625,2025,6,June,Wednesday,Rainy / Wet,Moderate
2025-06-05,43.86666666666667,40.82083333333333,560.7916666666666,11.120833333333332,3.716666666666667,50.458333333333336,0.3875,4.5,1.4854166666666666,118.625,74.375,2025,6,June,Thursday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-06-06,46.208333333333336,39.895833333333336,403.0,10.504166666666666,3.475,48.66666666666666,0.3679166666666666,8.708333333333334,1.66875,114.875,73.25,2025,6,June,Friday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-06-07,31.266666666666666,25.475,458.5416666666667,7.029166666666666,2.15,48.66666666666666,0.3529166666666667,8.25,1.2458333333333331,89.29166666666667,64.16666666666667,2025,6,June,Saturday,Rainy / Wet,Moderate
2025-06-08,29.71666666666667,27.570833333333336,441.75,8.229166666666666,2.720833333333333,50.458333333333336,0.4312499999999999,1.75,1.4458333333333335,80.875,61.25,2025,6,June,Sunday,Rainy / Wet,Moderate
2025-06-09,31.8625,30.620833333333334,475.7916666666667,9.45,2.770833333333333,45.708333333333336,0.4391666666666666,0.7916666666666666,0.7354166666666666,82.375,61.79166666666666,2025,6,June,Monday,Rainy / Wet,Moderate
2025-06-10,38.62083333333333,36.8375,678.5,9.8125,3.1125000000000003,50.75,0.4429166666666666,1.5833333333333333,1.3916666666666666,108.375,71.08333333333333,2025,6,June,Tuesday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-06-11,35.9125,33.74583333333333,429.5416666666667,9.5875,3.0083333333333333,45.79166666666666,0.4195833333333333,1.5416666666666667,0.5770833333333333,83.375,61.04166666666666,2025,6,June,Wednesday,Rainy / Wet,Moderate
2025-06-12,40.266666666666666,38.50416666666667,573.375,11.025,3.329166666666666,47.958333333333336,0.5058333333333334,1.2916666666666667,0.7770833333333335,121.95833333333331,75.375,2025,6,June,Thursday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-06-13,30.39583333333333,28.225,571.5,8.137500000000001,2.8875,56.5,0.4308333333333333,1.6666666666666667,1.7666666666666666,91.625,65.25,2025,6,June,Friday,Rainy / Wet,Moderate
2025-06-14,29.479166666666668,27.35,425.9166666666667,7.879166666666666,2.4541666666666666,47.208333333333336,0.3883333333333333,1.75,0.7229166666666668,73.54166666666667,50.875,2025,6,June,Saturday,Rainy / Wet,Moderate
2025-06-15,38.958333333333336,36.9125,469.6666666666667,10.004166666666666,3.3125,44.375,0.485,1.7083333333333333,1.0958333333333334,105.79166666666669,70.16666666666667,2025,6,June,Sunday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-06-16,27.441666666666663,24.558333333333334,408.9166666666667,7.204166666666667,2.433333333333333,49.04166666666666,0.4483333333333333,4.375,1.2479166666666666,79.45833333333333,57.333333333333336,2025,6,June,Monday,Rainy / Wet,Moderate
2025-06-17,37.325,33.19166666666667,561.9583333333334,9.9375,3.920833333333333,56.25,0.35625,5.791666666666667,1.56875,93.58333333333331,65.83333333333333,2025,6,June,Tuesday,Rainy / Wet,Moderate
2025-06-18,34.166666666666664,32.270833333333336,639.1666666666666,10.095833333333331,3.275,48.958333333333336,0.3308333333333333,1.875,1.5916666666666668,87.25,63.583333333333336,2025,6,June,Wednesday,Rainy / Wet,Moderate
2025-06-19,23.120833333333334,21.59166666666667,445.0416666666667,6.908333333333334,2.225,51.125,0.29625,1.0,1.5041666666666669,83.41666666666667,61.708333333333336,2025,6,June,Thursday,Rainy / Wet,Moderate
2025-06-20,28.05,25.695833333333336,508.0833333333333,8.116666666666667,2.4208333333333334,49.083333333333336,0.3191666666666666,2.083333333333333,1.08125,74.58333333333333,54.25,2025,6,June,Friday,Rainy / Wet,Moderate
2025-06-21,27.8375,26.041666666666668,483.125,8.620833333333334,2.575,44.91666666666666,0.2920833333333333,1.4166666666666667,0.8770833333333333,78.75,60.375,2025,6,June,Saturday,Rainy / Wet,Moderate
2025-06-22,39.75833333333333,38.05,425.8333333333333,11.4375,3.6666666666666665,50.29166666666666,0.3008333333333333,0.0833333333333333,1.4541666666666666,97.83333333333331,67.5,2025,6,June,Sunday,Rainy / Wet,Moderate
2025-06-23,34.858333333333334,33.86666666666667,538.625,9.083333333333334,2.7875,51.375,0.5329166666666666,0.1666666666666666,1.1354166666666667,100.125,68.33333333333333,2025,6,June,Monday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-06-24,28.0125,27.05,568.1666666666666,7.8,2.6916666666666664,55.25,0.3933333333333333,0.0416666666666666,0.9979166666666668,86.625,63.5,2025,6,June,Tuesday,Rainy / Wet,Moderate
2025-06-25,31.495833333333334,30.3625,476.125,9.425,3.0625,55.333333333333336,0.4320833333333333,0.0,1.0833333333333333,85.04166666666667,62.833333333333336,2025,6,June,Wednesday,Rainy / Wet,Moderate
2025-06-26,22.8625,22.27083333333333,465.1666666666667,8.3125,2.529166666666667,49.5,0.26125,0.125,0.5479166666666667,77.875,56.875,2025,6,June,Thursday,Rainy / Wet,Moderate
2025-06-27,29.129166666666663,27.7625,465.8333333333333,8.799999999999999,2.8875,51.958333333333336,0.3566666666666667,0.25,1.29375,80.41666666666667,60.208333333333336,2025,6,June,Friday,Rainy / Wet,Moderate
2025-06-28,23.433333333333334,21.22083333333333,438.0,6.258333333333333,2.0791666666666666,56.66666666666666,0.315,0.75,1.1916666666666669,76.41666666666667,56.79166666666666,2025,6,June,Saturday,Rainy / Wet,Moderate
2025-06-29,28.141666666666666,25.475,343.2916666666667,7.116666666666667,2.191666666666667,51.0,0.3570833333333333,0.875,1.08125,70.875,47.29166666666666,2025,6,June,Sunday,Rainy / Wet,Moderate
2025-06-30,33.604166666666664,30.433333333333334,391.7083333333333,8.195833333333333,2.6625,49.66666666666666,0.5083333333333333,0.8333333333333334,0.8208333333333333,88.29166666666667,64.0,2025,6,June,Monday,Rainy / Wet,Moderate
2025-07-01,36.62083333333333,33.71666666666667,562.2916666666666,8.2875,2.725,50.91666666666666,0.5395833333333333,0.625,0.8500000000000001,90.45833333333331,64.83333333333333,2025,7,July,Tuesday,Rainy / Wet,Moderate
2025-07-02,23.9875,23.316666666666663,610.1666666666666,7.716666666666666,2.495833333333333,53.208333333333336,0.34625,0.0,0.9229166666666666,82.20833333333333,60.208333333333336,2025,7,July,Wednesday,Rainy / Wet,Moderate
2025-07-03,24.308333333333334,23.1875,389.7916666666667,7.479166666666667,2.1625,50.41666666666666,0.3275,0.25,0.8333333333333334,78.5,59.16666666666666,2025,7,July,Thursday,Rainy / Wet,Moderate
2025-07-04,33.9375,32.425000000000004,474.0,9.233333333333333,2.529166666666667,49.458333333333336,0.2429166666666666,0.0,0.51875,79.625,57.708333333333336,2025,7,July,Friday,Rainy / Wet,Moderate
2025-07-05,41.34166666666667,39.52916666666667,623.2083333333334,11.629166666666668,3.591666666666667,49.625,0.3245833333333333,0.0,0.8770833333333333,109.95833333333331,71.66666666666667,2025,7,July,Saturday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-07-06,34.170833333333334,32.958333333333336,581.0833333333334,9.8125,2.8041666666666667,47.54166666666666,0.3025,0.0,0.91875,104.75,69.91666666666667,2025,7,July,Sunday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-07-07,24.14583333333333,22.9,438.4583333333333,7.425,2.1416666666666666,52.625,0.2616666666666666,0.0,0.9479166666666666,78.91666666666667,56.79166666666666,2025,7,July,Monday,Rainy / Wet,Moderate
2025-07-08,24.854166666666668,23.8625,390.4166666666667,7.274999999999999,2.0875,46.41666666666666,0.2116666666666666,0.0,0.4916666666666667,73.08333333333333,51.375,2025,7,July,Tuesday,Rainy / Wet,Moderate
2025-07-09,27.59583333333333,26.15833333333333,478.5416666666667,8.145833333333334,2.466666666666667,49.458333333333336,0.2433333333333333,0.0,0.8958333333333334,77.0,57.75,2025,7,July,Wednesday,Rainy / Wet,Moderate
2025-07-10,29.808333333333334,28.629166666666663,440.125,8.808333333333334,2.6666666666666665,49.25,0.3854166666666667,0.0,0.8041666666666667,84.58333333333333,62.66666666666666,2025,7,July,Thursday,Rainy / Wet,Moderate
2025-07-11,31.070833333333336,29.741666666666664,358.375,9.366666666666667,2.833333333333333,43.5,0.3916666666666666,0.0,1.0145833333333332,92.83333333333331,65.83333333333333,2025,7,July,Friday,Rainy / Wet,Moderate
2025-07-12,22.370833333333334,20.091666666666665,342.7083333333333,5.604166666666667,1.7375,50.54166666666666,0.34625,0.0,1.1708333333333334,69.375,43.79166666666666,2025,7,July,Saturday,Rainy / Wet,Moderate
2025-07-13,32.71666666666667,29.558333333333334,406.9583333333333,7.708333333333333,2.6083333333333334,53.958333333333336,0.5254166666666666,0.125,1.2916666666666667,76.375,54.75,2025,7,July,Sunday,Rainy / Wet,Moderate
2025-07-14,33.362500000000004,30.97083333333333,491.5,8.170833333333333,2.6125000000000003,49.91666666666666,0.5654166666666667,0.0,0.7625000000000001,90.04166666666667,64.5,2025,7,July,Monday,Rainy / Wet,Moderate
2025-07-15,31.179166666666664,29.0625,365.4166666666667,7.925,2.375,42.833333333333336,0.5812499999999999,0.2083333333333333,0.8854166666666666,88.54166666666667,64.25,2025,7,July,Tuesday,Rainy / Wet,Moderate
2025-07-16,25.04583333333333,22.8125,300.9583333333333,6.075,1.7958333333333334,47.375,0.47,0.0,0.8375,77.58333333333333,57.16666666666666,2025,7,July,Wednesday,Rainy / Wet,Moderate
2025-07-17,31.20833333333333,27.5375,334.0,5.5,1.8208333333333333,60.583333333333336,0.7441666666666666,0.75,0.9375,77.25,57.083333333333336,2025,7,July,Thursday,Rainy / Wet,Moderate
2025-07-18,35.24583333333333,31.775,393.125,6.891666666666667,2.658333333333333,68.04166666666667,0.6608333333333333,0.75,1.4229166666666666,93.0,65.75,2025,7,July,Friday,Rainy / Wet,Moderate
2025-07-19,23.729166666666668,21.791666666666668,378.125,5.504166666666666,1.95,60.125,0.5829166666666666,0.125,1.2645833333333334,77.5,55.458333333333336,2025,7,July,Saturday,Rainy / Wet,Moderate
2025-07-20,22.83333333333333,21.1,363.1666666666667,6.0625,1.9666666666666668,53.41666666666666,0.3466666666666667,0.0,1.2791666666666666,72.75,50.5,2025,7,July,Sunday,Rainy / Wet,Moderate
2025-07-21,22.125,20.316666666666663,348.9166666666667,6.841666666666666,1.8541666666666667,45.458333333333336,0.2829166666666666,0.0,0.5229166666666667,65.41666666666667,38.75,2025,7,July,Monday,Rainy / Wet,Moderate
2025-07-22,26.633333333333336,24.42083333333333,474.1666666666667,7.216666666666666,2.1666666666666665,46.875,0.3116666666666667,0.0,0.7083333333333334,70.66666666666667,46.833333333333336,2025,7,July,Tuesday,Rainy / Wet,Moderate
2025-07-23,25.29583333333333,23.079166666666666,497.625,6.516666666666667,1.925,48.04166666666666,0.2945833333333333,0.0,0.6479166666666667,79.95833333333333,60.54166666666666,2025,7,July,Wednesday,Rainy / Wet,Moderate
2025-07-24,20.025,18.870833333333334,381.125,6.4,1.9208333333333332,48.25,0.2175,0.0,0.6041666666666666,65.0,38.66666666666666,2025,7,July,Thursday,Rainy / Wet,Moderate
2025-07-25,26.475,25.008333333333336,382.625,7.141666666666667,2.095833333333333,45.625,0.3358333333333334,0.0,0.525,72.41666666666667,50.29166666666666,2025,7,July,Friday,Rainy / Wet,Moderate
2025-07-26,23.241666666666664,21.575,395.75,5.679166666666667,1.8166666666666669,49.75,0.33375,0.0416666666666666,0.8520833333333333,74.70833333333333,54.375,2025,7,July,Saturday,Rainy / Wet,Moderate
2025-07-27,24.4375,23.35833333333333,368.5833333333333,6.5,2.0083333333333333,52.16666666666666,0.25,0.0,0.3875,67.04166666666667,40.958333333333336,2025,7,July,Sunday,Rainy / Wet,Moderate
2025-07-28,26.0625,23.870833333333334,387.75,6.391666666666667,2.0375,55.41666666666666,0.4216666666666666,0.0,1.1958333333333333,81.20833333333333,61.0,2025,7,July,Monday,Rainy / Wet,Moderate
2025-07-29,30.741666666666664,28.09166666666667,401.0,7.241666666666667,2.4375,52.125,0.4058333333333333,0.0,1.04375,81.54166666666667,60.583333333333336,2025,7,July,Tuesday,Rainy / Wet,Moderate
2025-07-30,24.675,22.175,351.8333333333333,6.154166666666668,2.0500000000000003,52.833333333333336,0.4145833333333333,0.0,1.0166666666666666,76.70833333333333,55.958333333333336,2025,7,July,Wednesday,Rainy / Wet,Moderate
2025-07-31,20.404166666666665,18.7375,357.0,5.504166666666666,1.6791666666666665,54.75,0.36375,0.0,0.7083333333333334,64.75,38.54166666666666,2025,7,July,Thursday,Rainy / Wet,Moderate
2025-08-01,35.85,34.175000000000004,567.75,8.470833333333333,2.841666666666667,48.625,0.63375,0.0,0.5354166666666667,78.625,56.75,2025,8,August,Friday,Rainy / Wet,Moderate
2025-08-02,30.629166666666663,29.204166666666666,606.125,6.425,2.308333333333333,59.583333333333336,0.6437499999999999,0.375,0.9895833333333334,95.70833333333331,66.75,2025,8,August,Saturday,Rainy / Wet,Moderate
2025-08-03,28.8875,27.308333333333334,478.375,7.55,2.191666666666667,49.04166666666666,0.57125,0.2083333333333333,0.7666666666666666,85.375,62.875,2025,8,August,Sunday,Rainy / Wet,Moderate
2025-08-04,22.495833333333334,20.85833333333333,393.1666666666667,6.1000000000000005,1.8166666666666669,52.833333333333336,0.405,0.0,0.5375,73.95833333333333,51.958333333333336,2025,8,August,Monday,Rainy / Wet,Moderate
2025-08-05,27.2625,24.5875,400.625,5.8375,1.9166666666666667,53.0,0.6033333333333334,0.0,1.14375,71.33333333333333,47.958333333333336,2025,8,August,Tuesday,Rainy / Wet,Moderate
2025-08-06,24.45833333333333,22.445833333333336,380.5,5.333333333333333,1.8458333333333328,53.833333333333336,0.5120833333333333,0.0,1.05625,77.375,59.04166666666666,2025,8,August,Wednesday,Rainy / Wet,Moderate
2025-08-07,19.391666666666666,18.016666666666666,371.4583333333333,5.479166666666667,1.7625,52.41666666666666,0.3383333333333333,0.0,0.9958333333333332,67.95833333333333,42.5,2025,8,August,Thursday,Rainy / Wet,Moderate
2025-08-08,17.383333333333333,15.8625,387.9166666666667,4.775,1.6583333333333332,56.125,0.24625,0.0,0.6520833333333333,58.66666666666666,32.0,2025,8,August,Friday,Rainy / Wet,Moderate
2025-08-09,22.445833333333336,20.4875,500.25,5.9375,2.091666666666667,53.833333333333336,0.4716666666666667,0.0,1.2104166666666667,61.875,35.041666666666664,2025,8,August,Saturday,Rainy / Wet,Moderate
2025-08-10,24.40416666666667,21.745833333333334,413.9166666666667,5.416666666666667,1.975,47.375,0.4954166666666666,0.0,1.2104166666666667,73.08333333333333,51.458333333333336,2025,8,August,Sunday,Rainy / Wet,Moderate
2025-08-11,20.383333333333333,17.787499999999998,274.4166666666667,4.091666666666667,1.575,48.91666666666666,0.47625,0.0,0.9395833333333332,65.08333333333333,38.54166666666666,2025,8,August,Monday,Rainy / Wet,Moderate
2025-08-12,19.879166666666663,17.558333333333334,277.5416666666667,4.245833333333334,1.7083333333333333,51.41666666666666,0.4108333333333333,0.0,1.2541666666666669,60.54166666666666,33.833333333333336,2025,8,August,Tuesday,Rainy / Wet,Moderate
2025-08-13,21.925,19.64583333333333,279.125,4.875,1.9625,51.625,0.455,0.0,1.28125,64.41666666666667,37.708333333333336,2025,8,August,Wednesday,Rainy / Wet,Moderate
2025-08-14,24.04583333333333,21.275,252.58333333333331,4.604166666666667,1.8625,51.375,0.5520833333333334,0.0,1.2375,65.5,38.75,2025,8,August,Thursday,Rainy / Wet,Moderate
2025-08-15,27.604166666666668,24.391666666666666,274.6666666666667,5.525,2.0166666666666666,45.583333333333336,0.5629166666666666,0.0416666666666666,1.6395833333333334,74.91666666666667,54.75,2025,8,August,Friday,Rainy / Wet,Moderate
2025-08-16,18.325,16.2,246.875,4.283333333333333,1.5666666666666669,42.41666666666666,0.3770833333333334,0.125,1.4666666666666668,69.875,46.125,2025,8,August,Saturday,Rainy / Wet,Moderate
2025-08-17,17.241666666666667,15.241666666666667,238.54166666666663,4.325,1.6125,43.75,0.42,0.125,1.8,58.66666666666666,32.0,2025,8,August,Sunday,Rainy / Wet,Moderate
2025-08-18,20.92083333333333,18.516666666666666,239.58333333333331,5.4375,2.1666666666666665,46.04166666666666,0.4754166666666666,0.25,1.7145833333333331,60.16666666666666,33.458333333333336,2025,8,August,Monday,Rainy / Wet,Moderate
2025-08-19,25.59166666666667,22.4,255.875,5.120833333333334,2.245833333333333,51.583333333333336,0.6091666666666666,0.8333333333333334,1.6791666666666665,66.33333333333333,39.958333333333336,2025,8,August,Tuesday,Rainy / Wet,Moderate
2025-08-20,27.09583333333333,23.6625,222.875,4.483333333333333,1.8583333333333332,48.29166666666666,0.815,1.625,1.50625,73.20833333333333,51.708333333333336,2025,8,August,Wednesday,Rainy / Wet,Moderate
2025-08-21,18.241666666666667,16.579166666666666,239.66666666666663,4.525,1.8291666666666664,47.958333333333336,0.63125,0.3333333333333333,1.6791666666666665,67.20833333333333,42.333333333333336,2025,8,August,Thursday,Rainy / Wet,Moderate
2025-08-22,20.14583333333333,18.7625,294.875,5.325,1.8875,45.79166666666666,0.6699999999999999,0.0,1.4083333333333332,62.41666666666666,35.708333333333336,2025,8,August,Friday,Rainy / Wet,Moderate
2025-08-23,30.65,28.804166666666664,356.5,7.966666666666666,2.725,45.04166666666666,0.7466666666666666,0.25,0.8354166666666667,68.0,42.333333333333336,2025,8,August,Saturday,Rainy / Wet,Moderate
2025-08-24,26.70833333333333,25.21666666666667,361.875,7.504166666666666,2.4833333333333334,46.25,0.68375,0.0,0.7208333333333333,84.375,62.41666666666666,2025,8,August,Sunday,Rainy / Wet,Moderate
2025-08-25,32.2125,30.475,374.6666666666667,8.266666666666667,2.645833333333333,45.375,0.74125,0.1666666666666666,0.7895833333333333,88.375,64.04166666666667,2025,8,August,Monday,Rainy / Wet,Moderate
2025-08-26,20.066666666666663,18.466666666666665,276.8333333333333,5.154166666666667,1.8166666666666669,44.833333333333336,0.72625,0.0,1.0708333333333333,79.29166666666667,58.083333333333336,2025,8,August,Tuesday,Rainy / Wet,Moderate
2025-08-27,18.79583333333333,16.912499999999998,278.875,4.8125,1.8083333333333331,48.458333333333336,0.4825,0.0,1.1104166666666666,59.25,32.541666666666664,2025,8,August,Wednesday,Rainy / Wet,Moderate
2025-08-28,19.47083333333333,17.758333333333333,282.2083333333333,4.795833333333333,2.0416666666666665,52.208333333333336,0.6020833333333334,0.0,1.7333333333333334,62.708333333333336,35.875,2025,8,August,Thursday,Rainy / Wet,Moderate
2025-08-29,13.733333333333334,12.070833333333333,252.58333333333331,3.6208333333333336,1.4125,45.25,0.4008333333333333,0.0,1.3541666666666667,55.16666666666666,28.875,2025,8,August,Friday,Rainy / Wet,Moderate
2025-08-30,16.091666666666665,14.116666666666667,253.58333333333331,4.054166666666666,1.5708333333333335,48.04166666666666,0.3533333333333333,0.0,1.4645833333333331,51.458333333333336,25.625,2025,8,August,Saturday,Rainy / Wet,Moderate
2025-08-31,23.70833333333333,21.47083333333333,303.2916666666667,5.820833333333333,2.1958333333333333,47.625,0.54875,0.0,1.7020833333333334,64.29166666666667,38.125,2025,8,August,Sunday,Rainy / Wet,Moderate
2025-09-01,21.729166666666668,19.725,374.4166666666667,4.983333333333333,1.9833333333333332,48.625,0.6379166666666667,0.0,1.4041666666666668,67.5,41.04166666666666,2025,9,September,Monday,Rainy / Wet,Moderate
2025-09-02,19.491666666666667,17.845833333333335,339.7083333333333,5.058333333333333,1.8,42.79166666666666,0.4675,0.0,1.3083333333333331,64.75,37.958333333333336,2025,9,September,Tuesday,Rainy / Wet,Moderate
2025-09-03,16.720833333333335,15.454166666666666,318.75,5.545833333333333,1.8125,39.16666666666666,0.3358333333333334,0.0,0.925,57.41666666666666,30.916666666666668,2025,9,September,Wednesday,Rainy / Wet,Moderate
2025-09-04,25.40416666666667,23.741666666666664,404.7916666666667,7.175000000000001,2.4375,42.5,0.4341666666666666,0.0,1.0375,65.33333333333333,39.29166666666666,2025,9,September,Thursday,Rainy / Wet,Moderate
2025-09-05,28.479166666666668,26.9375,426.2083333333333,6.858333333333333,2.3041666666666667,46.583333333333336,0.6316666666666667,0.0,1.40625,84.04166666666667,62.29166666666666,2025,9,September,Friday,Rainy / Wet,Moderate
2025-09-06,23.066666666666663,21.366666666666664,437.25,5.766666666666667,2.1125000000000003,48.333333333333336,0.5183333333333333,0.0,1.74375,74.08333333333333,53.04166666666666,2025,9,September,Saturday,Rainy / Wet,Moderate
2025-09-07,25.416666666666668,23.6875,360.8333333333333,6.6625000000000005,2.2,47.29166666666666,0.4479166666666667,0.2083333333333333,1.4,72.04166666666667,49.5,2025,9,September,Sunday,Rainy / Wet,Moderate
2025-09-08,20.9125,19.8375,382.0833333333333,7.125,2.025,37.625,0.4595833333333333,0.125,0.7104166666666667,69.04166666666667,43.875,2025,9,September,Monday,Rainy / Wet,Moderate
2025-09-09,26.225,25.4125,469.0833333333333,8.166666666666666,2.5333333333333337,38.91666666666666,0.4020833333333333,0.0,0.9125,68.04166666666667,42.083333333333336,2025,9,September,Tuesday,Rainy / Wet,Moderate
2025-09-10,36.68333333333333,35.17916666666667,477.5833333333333,11.095833333333331,3.4125,40.583333333333336,0.39875,0.0,1.3666666666666665,105.625,70.16666666666667,2025,9,September,Wednesday,Rainy / Wet,Unhealthy for Sensitive Groups
2025-09-11,22.4125,20.995833333333334,387.6666666666667,6.295833333333333,2.2416666666666667,45.91666666666666,0.52375,0.0833333333333333,0.9666666666666668,73.375,47.875,2025,9,September,Thursday,Rainy / Wet,Moderate
2025-09-12,23.1125,21.73333333333333,417.625,7.391666666666667,2.1375,39.91666666666666,0.4112499999999999,0.0,0.91875,68.79166666666667,43.41666666666666,2025,9,September,Friday,Rainy / Wet,Moderate
2025-09-13,25.58333333333333,24.0875,461.4583333333333,7.870833333333334,2.404166666666667,41.333333333333336,0.2808333333333333,0.0,0.7479166666666667,71.625,48.833333333333336,2025,9,September,Saturday,Rainy / Wet,Moderate
2025-09-14,27.7375,25.5625,551.625,6.95,2.3041666666666667,44.458333333333336,0.3,1.4166666666666667,0.99375,84.125,62.29166666666666,2025,9,September,Sunday,Rainy / Wet,Moderate
2025-09-15,22.34583333333333,20.39583333333333,445.75,6.2,2.0375,43.208333333333336,0.2783333333333333,0.9583333333333334,1.0604166666666666,71.5,48.375,2025,9,September,Monday,Rainy / Wet,Moderate
2025-09-16,25.6625,23.90833333333333,521.7916666666666,7.7,2.466666666666667,40.833333333333336,0.2158333333333333,0.0,1.1854166666666666,65.75,39.04166666666666,2025,9,September,Tuesday,Rainy / Wet,Moderate
2025-09-17,29.6125,27.6125,718.125,8.387500000000001,2.779166666666667,39.333333333333336,0.3391666666666666,0.0,1.0708333333333333,88.5,64.08333333333333,2025,9,September,Wednesday,Rainy / Wet,Moderate
2025-09-18,28.141666666666666,26.195833333333336,464.0416666666667,7.779166666666668,2.341666666666667,40.708333333333336,0.3899999999999999,0.4583333333333333,1.2958333333333332,74.04166666666667,52.625,2025,9,September,Thursday,Rainy / Wet,Moderate
2025-09-19,27.195833333333336,25.7,355.2916666666667,8.058333333333334,2.85,40.5,0.4291666666666667,0.75,1.4666666666666666,82.58333333333333,61.75,2025,9,September,Friday,Rainy / Wet,Moderate
2025-09-20,24.15416666666667,20.85833333333333,434.3333333333333,6.525,2.2125,41.458333333333336,0.435,4.125,1.50625,75.875,56.54166666666666,2025,9,September,Saturday,Rainy / Wet,Moderate
2025-09-21,29.041666666666668,26.7375,400.0833333333333,8.729166666666666,2.6125000000000003,33.583333333333336,0.385,2.375,1.1541666666666666,69.91666666666667,45.625,2025,9,September,Sunday,Rainy / Wet,Moderate
2025-09-22,30.629166666666663,27.429166666666664,369.0416666666667,8.604166666666666,2.858333333333333,37.083333333333336,0.3058333333333333,3.7916666666666665,0.8833333333333333,86.95833333333333,63.625,2025,9,September,Monday,Rainy / Wet,Moderate
